user_id,date,category,amount,type
User_48,11/3/2024 13:22,Others,10000,Expense
User_48,11/3/2024 23:05,Food & Drink,10000,Expense
User_48,11/4/2024 10:23,Entertainment,50000,Expense
User_48,11/4/2024 11:38,Health,5000,Expense
User_48,11/4/2024 23:20,Health,10000,Expense
User_48,11/5/2024 8:46,Transportation,100000,Expense
User_48,11/5/2024 16:48,Others,5000,Expense
User_48,11/6/2024 6:46,Entertainment,5000,Expense
User_48,11/6/2024 8:53,Others,5000,Expense
User_48,11/6/2024 11:00,Health,500000,Expense
User_48,11/6/2024 13:31,Food & Drink,100000,Expense
User_48,11/6/2024 13:33,Entertainment,5000,Expense
User_48,11/6/2024 16:51,Entertainment,50000,Expense
User_48,11/6/2024 18:17,Health,1000,Expense
User_48,11/6/2024 19:13,Transportation,50000,Expense
User_48,11/7/2024 0:27,Education,5000,Expense
User_48,11/7/2024 14:13,Transportation,100000,Expense
User_48,11/7/2024 21:40,Entertainment,50000,Expense
User_48,11/9/2024 2:15,Others,1000,Expense
User_48,11/9/2024 19:23,Others,5000,Expense
User_48,11/9/2024 20:17,Transportation,5000000,Expense
User_48,11/9/2024 23:46,Entertainment,100000,Expense
User_48,11/10/2024 7:12,Income,5970000,Income
User_48,11/11/2024 8:35,Transportation,1000,Expense
User_48,11/11/2024 14:58,Others,500000,Expense
User_48,11/12/2024 7:09,Others,100000,Expense
User_48,11/12/2024 11:21,Transportation,50000,Expense
User_48,11/13/2024 4:25,Food & Drink,50000,Expense
User_48,11/13/2024 7:19,Education,5000,Expense
User_48,11/14/2024 8:09,Others,100000,Expense
User_48,11/14/2024 20:47,Food & Drink,500000,Expense
User_48,11/15/2024 6:26,Transportation,10000,Expense
User_48,11/15/2024 14:59,Food & Drink,50000,Expense
User_48,11/15/2024 21:03,Education,1000000,Expense
User_48,11/16/2024 1:46,Health,10000,Expense
User_48,11/16/2024 3:04,Entertainment,100000,Expense
User_48,11/16/2024 5:10,Transportation,1000,Expense
User_48,11/16/2024 13:11,Health,100000,Expense
User_48,11/16/2024 13:48,Entertainment,1000,Expense
User_48,11/17/2024 7:56,Entertainment,1000,Expense
User_48,11/17/2024 18:53,Others,1000,Expense
User_48,11/17/2024 21:33,Food & Drink,500000,Expense
User_48,11/18/2024 2:31,Education,50000,Expense
User_48,11/18/2024 14:42,Education,50000,Expense
User_48,11/18/2024 19:57,Entertainment,1000000,Expense
User_48,11/18/2024 21:19,Food & Drink,50000,Expense
User_48,11/18/2024 21:23,Health,50000,Expense
User_48,11/18/2024 23:36,Entertainment,500000,Expense
User_48,11/19/2024 8:20,Others,1000,Expense
User_48,11/19/2024 9:56,Health,100000,Expense
User_48,11/20/2024 6:51,Education,10000,Expense
User_48,11/21/2024 4:41,Others,5000,Expense
User_48,11/21/2024 7:36,Transportation,1000,Expense
User_48,11/21/2024 11:25,Others,5000,Expense
User_48,11/22/2024 18:35,Others,50000,Expense
User_48,11/22/2024 19:09,Others,5000000,Expense
User_48,11/23/2024 1:27,Entertainment,1000000,Expense
User_48,11/24/2024 8:45,Income,4709500,Income
User_48,11/25/2024 0:42,Others,50000,Expense
User_48,11/25/2024 9:43,Transportation,10000,Expense
User_48,11/25/2024 11:53,Transportation,10000,Expense
User_48,11/25/2024 23:37,Food & Drink,1000,Expense
User_48,11/26/2024 8:46,Food & Drink,10000,Expense
User_48,11/26/2024 12:31,Food & Drink,10000,Expense
User_48,11/27/2024 3:26,Others,5000000,Expense
User_48,11/27/2024 9:59,Food & Drink,5000,Expense
User_48,11/28/2024 7:22,Health,5000,Expense
User_49,9/1/2024 2:21,Education,5000,Expense
User_49,9/1/2024 7:48,Transportation,10000,Expense
User_49,9/1/2024 13:04,Health,50000,Expense
User_49,9/2/2024 0:28,Education,100000,Expense
User_49,9/2/2024 7:13,Health,50000,Expense
User_49,9/2/2024 9:26,Entertainment,50000,Expense
User_49,9/3/2024 9:11,Food & Drink,10000,Expense
User_49,9/3/2024 11:01,Others,100000,Expense
User_49,9/3/2024 23:37,Transportation,50000,Expense
User_49,9/4/2024 6:55,Education,10000,Expense
User_49,9/4/2024 11:10,Food & Drink,5000000,Expense
User_49,9/4/2024 12:56,Food & Drink,10000,Expense
User_49,9/6/2024 12:59,Entertainment,100000,Expense
User_49,9/6/2024 14:11,Others,100000,Expense
User_49,9/7/2024 11:41,Education,1000,Expense
User_49,9/8/2024 0:59,Education,5000,Expense
User_49,9/8/2024 1:24,Transportation,50000,Expense
User_49,9/8/2024 13:58,Food & Drink,50000,Expense
User_49,9/8/2024 16:27,Health,10000,Expense
User_49,9/9/2024 0:39,Education,5000000,Expense
User_49,9/9/2024 2:20,Others,50000,Expense
User_49,9/9/2024 3:08,Transportation,1000,Expense
User_49,9/9/2024 9:32,Entertainment,50000,Expense
User_49,9/9/2024 10:01,Health,1000,Expense
User_49,9/9/2024 16:37,Entertainment,5000,Expense
User_49,9/10/2024 0:28,Health,5000000,Expense
User_49,9/10/2024 1:45,Transportation,1000,Expense
User_49,9/10/2024 10:41,Health,50000,Expense
User_49,9/10/2024 20:22,Health,1000000,Expense
User_49,9/11/2024 2:16,Others,5000000,Expense
User_49,9/11/2024 9:14,Entertainment,5000000,Expense
User_49,9/11/2024 15:56,Transportation,1000,Expense
User_49,9/12/2024 9:44,Education,1000,Expense
User_49,9/13/2024 7:02,Transportation,50000,Expense
User_49,9/13/2024 16:12,Health,1000000,Expense
User_49,9/13/2024 17:49,Transportation,1000,Expense
User_49,9/14/2024 0:15,Food & Drink,10000,Expense
User_49,9/14/2024 0:48,Transportation,5000,Expense
User_49,9/14/2024 1:17,Food & Drink,1000,Expense
User_49,9/14/2024 4:09,Entertainment,10000,Expense
User_49,9/14/2024 14:33,Food & Drink,100000,Expense
User_49,9/14/2024 17:03,Education,1000,Expense
User_49,9/15/2024 0:02,Others,50000,Expense
User_49,9/15/2024 5:32,Transportation,5000,Expense
User_49,9/15/2024 6:34,Food & Drink,5000000,Expense
User_49,9/16/2024 21:51,Income,5706000,Income
User_49,9/17/2024 5:17,Education,10000,Expense
User_49,9/17/2024 9:28,Transportation,1000000,Expense
User_49,9/17/2024 14:02,Education,1000,Expense
User_49,9/17/2024 14:20,Entertainment,5000,Expense
User_49,9/17/2024 20:03,Entertainment,500000,Expense
User_49,9/18/2024 17:16,Transportation,5000,Expense
User_49,9/18/2024 21:23,Others,1000,Expense
User_49,9/19/2024 0:16,Others,500000,Expense
User_49,9/19/2024 4:07,Health,50000,Expense
User_49,9/19/2024 8:33,Others,1000000,Expense
User_49,9/19/2024 9:58,Education,1000,Expense
User_49,9/19/2024 13:46,Others,10000,Expense
User_49,9/19/2024 19:13,Transportation,100000,Expense
User_49,9/20/2024 2:03,Transportation,5000,Expense
User_49,9/20/2024 16:57,Food & Drink,50000,Expense
User_49,9/20/2024 23:38,Entertainment,10000,Expense
User_49,9/21/2024 8:06,Transportation,1000,Expense
User_49,9/21/2024 12:40,Health,500000,Expense
User_49,9/21/2024 13:27,Entertainment,1000,Expense
User_49,9/21/2024 14:42,Transportation,5000,Expense
User_49,9/21/2024 19:16,Others,10000,Expense
User_49,9/22/2024 4:24,Education,500000,Expense
User_49,9/22/2024 21:14,Entertainment,10000,Expense
User_49,9/22/2024 23:52,Food & Drink,500000,Expense
User_49,9/23/2024 7:25,Income,5421000,Income
User_49,9/24/2024 1:20,Entertainment,5000,Expense
User_49,9/24/2024 2:59,Transportation,5000,Expense
User_49,9/24/2024 7:46,Transportation,10000,Expense
User_49,9/25/2024 10:02,Education,50000,Expense
User_49,9/25/2024 17:55,Food & Drink,1000,Expense
User_49,9/26/2024 11:14,Health,10000,Expense
User_49,9/27/2024 22:51,Income,5082000,Income
User_49,10/1/2024 5:04,Others,1000,Expense
User_49,10/1/2024 5:20,Food & Drink,50000,Expense
User_49,10/1/2024 12:37,Transportation,5000,Expense
User_49,10/1/2024 13:34,Others,5000,Expense
User_49,10/2/2024 14:36,Food & Drink,1000,Expense
User_49,10/2/2024 17:31,Food & Drink,500000,Expense
User_49,10/2/2024 18:56,Transportation,10000,Expense
User_49,10/3/2024 11:11,Education,1000,Expense
User_49,10/3/2024 22:11,Others,5000000,Expense
User_49,10/4/2024 18:01,Others,50000,Expense
User_49,10/5/2024 6:18,Education,5000,Expense
User_49,10/5/2024 15:34,Education,1000,Expense
User_49,10/5/2024 19:15,Health,500000,Expense
User_49,10/6/2024 9:09,Income,4609500,Income
User_49,10/7/2024 10:05,Others,100000,Expense
User_49,10/7/2024 17:01,Health,500000,Expense
User_49,10/7/2024 20:28,Transportation,50000,Expense
User_49,10/7/2024 21:18,Others,5000,Expense
User_49,10/8/2024 0:13,Health,1000,Expense
User_49,10/8/2024 4:08,Food & Drink,5000,Expense
User_49,10/8/2024 23:36,Entertainment,50000,Expense
User_49,10/9/2024 1:00,Education,1000,Expense
User_49,10/9/2024 11:13,Transportation,10000,Expense
User_49,10/9/2024 14:49,Education,5000000,Expense
User_49,10/10/2024 2:32,Entertainment,50000,Expense
User_49,10/10/2024 12:58,Education,10000,Expense
User_49,10/10/2024 18:28,Education,5000,Expense
User_49,10/10/2024 19:34,Education,100000,Expense
User_49,10/11/2024 8:13,Education,5000,Expense
User_49,10/13/2024 17:18,Entertainment,1000,Expense
User_49,10/13/2024 17:27,Transportation,1000000,Expense
User_49,10/14/2024 3:47,Transportation,10000,Expense
User_49,10/15/2024 17:58,Health,1000,Expense
User_49,10/16/2024 1:35,Education,1000,Expense
User_49,10/16/2024 11:47,Entertainment,5000,Expense
User_49,10/16/2024 18:41,Others,10000,Expense
User_49,10/16/2024 19:08,Health,500000,Expense
User_49,10/16/2024 20:29,Education,5000000,Expense
User_49,10/16/2024 23:33,Entertainment,1000,Expense
User_49,10/17/2024 0:00,Education,100000,Expense
User_49,10/17/2024 0:33,Health,500000,Expense
User_49,10/17/2024 11:20,Health,50000,Expense
User_49,10/17/2024 14:51,Health,5000,Expense
User_49,10/18/2024 4:18,Food & Drink,5000,Expense
User_49,10/18/2024 18:49,Health,50000,Expense
User_49,10/18/2024 21:23,Education,50000,Expense
User_49,10/19/2024 5:26,Education,50000,Expense
User_49,10/20/2024 21:25,Income,5560500,Income
User_49,10/21/2024 3:42,Food & Drink,50000,Expense
User_49,10/21/2024 5:50,Transportation,10000,Expense
User_49,10/21/2024 10:14,Others,5000000,Expense
User_49,10/21/2024 18:33,Education,1000,Expense
User_49,10/21/2024 21:19,Food & Drink,5000,Expense
User_49,10/22/2024 6:39,Others,5000000,Expense
User_49,10/22/2024 10:22,Food & Drink,1000,Expense
User_49,10/22/2024 23:23,Health,1000,Expense
User_49,10/23/2024 7:28,Others,100000,Expense
User_49,10/23/2024 15:37,Others,1000,Expense
User_49,10/23/2024 15:53,Education,5000,Expense
User_49,10/24/2024 1:28,Others,1000,Expense
User_49,10/24/2024 2:21,Entertainment,10000,Expense
User_49,10/24/2024 2:25,Transportation,50000,Expense
User_49,10/24/2024 16:19,Others,10000,Expense
User_49,10/24/2024 16:48,Education,5000,Expense
User_49,10/25/2024 4:25,Health,10000,Expense
User_49,10/25/2024 15:42,Entertainment,500000,Expense
User_49,10/25/2024 15:53,Education,10000,Expense
User_49,10/25/2024 21:20,Transportation,1000,Expense
User_49,10/26/2024 0:29,Transportation,50000,Expense
User_49,10/26/2024 1:10,Food & Drink,500000,Expense
User_49,10/26/2024 10:39,Health,50000,Expense
User_49,10/26/2024 13:14,Education,10000,Expense
User_49,10/26/2024 22:22,Others,10000,Expense
User_49,10/27/2024 0:28,Others,10000,Expense
User_49,10/27/2024 6:18,Food & Drink,50000,Expense
User_49,10/27/2024 6:57,Health,100000,Expense
User_49,10/27/2024 8:33,Health,1000,Expense
User_49,10/28/2024 1:03,Income,6981000,Income
User_49,11/1/2024 6:34,Others,10000,Expense
User_49,11/1/2024 9:14,Food & Drink,10000,Expense
User_49,11/2/2024 1:18,Health,500000,Expense
User_49,11/2/2024 6:53,Transportation,500000,Expense
User_49,11/2/2024 19:21,Education,1000,Expense
User_49,11/3/2024 0:21,Entertainment,50000,Expense
User_49,11/3/2024 7:39,Education,10000,Expense
User_49,11/3/2024 16:37,Food & Drink,5000,Expense
User_49,11/4/2024 8:26,Education,5000,Expense
User_49,11/4/2024 8:46,Health,500000,Expense
User_49,11/4/2024 13:35,Education,1000,Expense
User_49,11/4/2024 16:30,Others,5000000,Expense
User_49,11/5/2024 1:13,Health,1000,Expense
User_49,11/5/2024 1:22,Transportation,500000,Expense
User_49,11/5/2024 5:16,Entertainment,5000,Expense
User_49,11/5/2024 19:43,Education,50000,Expense
User_49,11/5/2024 23:29,Food & Drink,10000,Expense
User_49,11/6/2024 17:34,Others,5000000,Expense
User_49,11/6/2024 19:17,Food & Drink,1000000,Expense
User_49,11/6/2024 21:14,Health,5000,Expense
User_49,11/7/2024 21:26,Transportation,10000,Expense
User_49,11/9/2024 0:24,Health,5000,Expense
User_49,11/9/2024 4:07,Health,500000,Expense
User_49,11/9/2024 22:52,Health,5000000,Expense
User_49,11/9/2024 23:20,Education,1000000,Expense
User_49,11/10/2024 18:58,Education,5000,Expense
User_49,11/11/2024 1:20,Education,500000,Expense
User_49,11/11/2024 3:34,Food & Drink,1000,Expense
User_49,11/11/2024 4:00,Food & Drink,1000,Expense
User_49,11/11/2024 6:42,Entertainment,1000,Expense
User_49,11/11/2024 7:17,Health,1000,Expense
User_49,11/11/2024 9:36,Health,50000,Expense
User_49,11/11/2024 13:06,Transportation,50000,Expense
User_49,11/11/2024 14:30,Entertainment,100000,Expense
User_49,11/12/2024 9:28,Health,10000,Expense
User_49,11/12/2024 18:48,Others,500000,Expense
User_49,11/13/2024 9:49,Others,500000,Expense
User_49,11/14/2024 1:42,Health,1000,Expense
User_49,11/14/2024 4:24,Education,50000,Expense
User_49,11/14/2024 6:48,Others,5000,Expense
User_49,11/14/2024 9:36,Education,5000,Expense
User_49,11/15/2024 16:03,Entertainment,1000,Expense
User_49,11/16/2024 7:12,Transportation,1000,Expense
User_49,11/17/2024 14:53,Income,6288500,Income
User_49,11/18/2024 11:01,Income,4996000,Income
User_49,11/19/2024 0:24,Education,5000,Expense
User_49,11/19/2024 0:56,Transportation,5000,Expense
User_49,11/19/2024 7:48,Entertainment,50000,Expense
User_49,11/19/2024 14:32,Food & Drink,50000,Expense
User_49,11/19/2024 17:23,Health,10000,Expense
User_49,11/19/2024 18:35,Entertainment,50000,Expense
User_49,11/20/2024 16:02,Food & Drink,1000,Expense
User_49,11/21/2024 20:20,Others,5000,Expense
User_49,11/22/2024 0:40,Others,5000,Expense
User_49,11/22/2024 15:26,Health,50000,Expense
User_49,11/22/2024 21:17,Education,500000,Expense
User_49,11/23/2024 6:02,Entertainment,500000,Expense
User_49,11/23/2024 6:25,Others,5000000,Expense
User_49,11/23/2024 10:26,Others,5000,Expense
User_49,11/23/2024 14:24,Entertainment,10000,Expense
User_49,11/23/2024 14:30,Food & Drink,100000,Expense
User_49,11/23/2024 19:16,Others,10000,Expense
User_49,11/24/2024 3:08,Education,100000,Expense
User_49,11/24/2024 11:25,Health,1000,Expense
User_49,11/24/2024 15:50,Food & Drink,100000,Expense
User_49,11/25/2024 14:21,Others,100000,Expense
User_49,11/25/2024 15:25,Food & Drink,5000,Expense
User_49,11/25/2024 15:45,Education,50000,Expense
User_49,11/26/2024 3:54,Income,6935000,Income
User_49,11/27/2024 2:42,Health,100000,Expense
User_49,11/27/2024 8:38,Education,5000,Expense
User_49,11/27/2024 18:59,Transportation,10000,Expense
User_49,11/27/2024 23:14,Health,50000,Expense
User_49,11/28/2024 5:50,Others,10000,Expense
User_49,11/28/2024 7:57,Education,5000,Expense
User_49,11/28/2024 13:13,Food & Drink,500000,Expense
User_49,11/28/2024 23:44,Transportation,1000,Expense
User_49,11/28/2024 23:48,Entertainment,5000,Expense
User_50,9/2/2024 3:26,Entertainment,500000,Expense
User_50,9/2/2024 12:30,Education,1000,Expense
User_50,9/2/2024 21:37,Food & Drink,50000,Expense
User_50,9/3/2024 9:41,Education,5000,Expense
User_50,9/3/2024 10:03,Others,5000,Expense
User_50,9/4/2024 3:06,Education,1000,Expense
User_50,9/4/2024 5:50,Food & Drink,10000,Expense
User_50,9/4/2024 8:42,Others,1000,Expense
User_50,9/4/2024 12:53,Others,1000,Expense
User_50,9/5/2024 2:13,Food & Drink,500000,Expense
User_50,9/5/2024 10:25,Education,10000,Expense
User_50,9/5/2024 14:31,Entertainment,5000,Expense
User_50,9/5/2024 21:37,Food & Drink,100000,Expense
User_50,9/6/2024 9:24,Education,1000,Expense
User_50,9/6/2024 12:47,Health,500000,Expense
User_50,9/6/2024 17:02,Food & Drink,50000,Expense
User_50,9/7/2024 1:47,Entertainment,5000000,Expense
User_50,9/7/2024 4:46,Transportation,1000,Expense
User_50,9/7/2024 13:12,Education,5000000,Expense
User_50,9/7/2024 14:06,Health,1000,Expense
User_50,9/7/2024 20:51,Others,5000,Expense
User_50,9/7/2024 20:57,Entertainment,100000,Expense
User_50,9/7/2024 23:38,Food & Drink,1000,Expense
User_50,9/8/2024 7:11,Transportation,1000,Expense
User_50,9/9/2024 9:55,Transportation,100000,Expense
User_50,9/10/2024 0:01,Transportation,5000,Expense
User_50,9/10/2024 0:46,Health,50000,Expense
User_50,9/10/2024 8:06,Entertainment,5000,Expense
User_50,9/10/2024 20:59,Others,10000,Expense
User_50,9/11/2024 13:28,Income,5080000,Income
User_50,9/12/2024 7:02,Transportation,1000,Expense
User_50,9/12/2024 15:15,Transportation,100000,Expense
User_50,9/13/2024 6:32,Health,5000,Expense
User_50,9/13/2024 12:08,Education,10000,Expense
User_50,9/14/2024 9:03,Entertainment,10000,Expense
User_50,9/14/2024 16:19,Food & Drink,10000,Expense
User_50,9/15/2024 16:45,Transportation,100000,Expense
User_50,9/16/2024 2:09,Others,500000,Expense
User_50,9/16/2024 4:10,Education,500000,Expense
User_50,9/16/2024 8:03,Entertainment,500000,Expense
User_50,9/16/2024 16:56,Education,1000,Expense
User_50,9/16/2024 19:28,Entertainment,5000000,Expense
User_50,9/17/2024 1:41,Entertainment,1000000,Expense
User_50,9/17/2024 2:17,Others,100000,Expense
User_50,9/17/2024 14:37,Education,1000,Expense
User_50,9/17/2024 15:46,Education,500000,Expense
User_50,9/18/2024 12:00,Entertainment,50000,Expense
User_50,9/19/2024 3:03,Food & Drink,100000,Expense
User_50,9/19/2024 4:04,Entertainment,50000,Expense
User_50,9/19/2024 15:15,Education,1000000,Expense
User_50,9/20/2024 1:44,Entertainment,1000,Expense
User_50,9/20/2024 5:21,Education,5000,Expense
User_50,9/20/2024 5:36,Health,100000,Expense
User_50,9/20/2024 16:04,Food & Drink,50000,Expense
User_50,9/20/2024 17:19,Food & Drink,10000,Expense
User_50,9/20/2024 18:40,Transportation,1000000,Expense
User_50,9/20/2024 21:26,Education,10000,Expense
User_50,9/21/2024 0:32,Entertainment,500000,Expense
User_50,9/21/2024 6:55,Entertainment,50000,Expense
User_50,9/21/2024 14:51,Education,5000,Expense
User_50,9/21/2024 21:17,Education,10000,Expense
User_50,9/21/2024 22:37,Health,1000,Expense
User_50,9/22/2024 0:19,Transportation,500000,Expense
User_50,9/22/2024 15:34,Health,5000,Expense
User_50,9/22/2024 23:51,Transportation,50000,Expense
User_50,9/23/2024 18:41,Income,6235000,Income
User_50,9/24/2024 4:36,Income,6708000,Income
User_50,9/25/2024 4:30,Transportation,50000,Expense
User_50,9/26/2024 4:54,Others,1000,Expense
User_50,9/26/2024 7:23,Entertainment,5000,Expense
User_50,9/26/2024 8:19,Food & Drink,50000,Expense
User_50,9/27/2024 11:59,Transportation,50000,Expense
User_50,9/27/2024 19:13,Health,1000,Expense
User_50,9/27/2024 23:50,Transportation,5000000,Expense
User_50,9/28/2024 1:21,Transportation,500000,Expense
User_50,9/28/2024 8:06,Transportation,1000,Expense
User_50,9/28/2024 10:52,Transportation,5000,Expense
User_50,9/28/2024 17:20,Entertainment,5000,Expense
User_50,10/1/2024 18:51,Transportation,50000,Expense
User_50,10/2/2024 10:03,Education,50000,Expense
User_50,10/2/2024 10:19,Transportation,100000,Expense
User_50,10/3/2024 4:52,Entertainment,50000,Expense
User_50,10/3/2024 14:44,Others,50000,Expense
User_50,10/3/2024 18:41,Food & Drink,1000000,Expense
User_50,10/3/2024 22:54,Food & Drink,500000,Expense
User_50,10/4/2024 17:16,Transportation,100000,Expense
User_50,10/5/2024 5:08,Entertainment,5000,Expense
User_50,10/5/2024 5:44,Health,1000,Expense
User_50,10/5/2024 5:56,Education,50000,Expense
User_50,10/5/2024 6:00,Others,500000,Expense
User_50,10/5/2024 10:56,Entertainment,500000,Expense
User_50,10/5/2024 16:30,Transportation,5000,Expense
User_50,10/5/2024 23:49,Education,5000,Expense
User_50,10/6/2024 18:49,Health,50000,Expense
User_50,10/7/2024 4:22,Health,10000,Expense
User_50,10/7/2024 23:28,Health,5000,Expense
User_50,10/8/2024 1:51,Food & Drink,5000,Expense
User_50,10/8/2024 8:41,Others,100000,Expense
User_50,10/8/2024 12:52,Others,1000,Expense
User_50,10/9/2024 2:04,Income,5359000,Income
User_50,10/10/2024 11:28,Others,5000,Expense
User_50,10/10/2024 15:55,Health,5000,Expense
User_50,10/10/2024 17:18,Education,50000,Expense
User_50,10/11/2024 23:23,Transportation,5000,Expense
User_50,10/12/2024 7:54,Food & Drink,1000,Expense
User_50,10/12/2024 10:25,Others,1000,Expense
User_50,10/12/2024 14:11,Health,1000,Expense
User_50,10/12/2024 23:49,Food & Drink,5000000,Expense
User_50,10/13/2024 8:15,Entertainment,1000,Expense
User_50,10/13/2024 12:37,Entertainment,10000,Expense
User_50,10/14/2024 4:17,Others,50000,Expense
User_50,10/14/2024 4:52,Transportation,1000,Expense
User_50,10/14/2024 5:12,Education,10000,Expense
User_50,10/14/2024 5:32,Food & Drink,1000,Expense
User_50,10/14/2024 7:58,Health,100000,Expense
User_50,10/14/2024 20:38,Transportation,100000,Expense
User_50,10/15/2024 4:55,Health,500000,Expense
User_50,10/15/2024 8:33,Education,1000,Expense
User_50,10/16/2024 22:13,Income,5716500,Income
User_50,10/17/2024 0:54,Education,1000000,Expense
User_50,10/17/2024 1:58,Education,50000,Expense
User_50,10/17/2024 2:54,Others,500000,Expense
User_50,10/17/2024 4:20,Food & Drink,500000,Expense
User_50,10/17/2024 7:18,Transportation,5000000,Expense
User_50,10/17/2024 11:17,Education,1000,Expense
User_50,10/17/2024 15:43,Others,1000000,Expense
User_50,10/17/2024 17:23,Transportation,10000,Expense
User_50,10/18/2024 7:41,Income,4588000,Income
User_50,10/19/2024 17:00,Entertainment,500000,Expense
User_50,10/19/2024 17:15,Education,100000,Expense
User_50,10/19/2024 21:50,Health,5000,Expense
User_50,10/19/2024 22:13,Others,5000,Expense
User_50,10/19/2024 22:40,Transportation,50000,Expense
User_50,10/19/2024 22:43,Entertainment,5000000,Expense
User_50,10/19/2024 22:58,Others,1000,Expense
User_50,10/20/2024 7:29,Transportation,10000,Expense
User_50,10/20/2024 17:15,Food & Drink,5000,Expense
User_50,10/20/2024 19:32,Health,100000,Expense
User_50,10/21/2024 0:11,Entertainment,10000,Expense
User_50,10/21/2024 17:14,Food & Drink,5000,Expense
User_50,10/22/2024 20:14,Health,1000000,Expense
User_50,10/22/2024 21:03,Entertainment,500000,Expense
User_50,10/23/2024 9:37,Others,50000,Expense
User_50,10/23/2024 18:49,Transportation,5000,Expense
User_50,10/25/2024 8:53,Others,10000,Expense
User_50,10/25/2024 22:27,Food & Drink,50000,Expense
User_50,10/26/2024 2:11,Entertainment,5000000,Expense
User_50,10/26/2024 8:22,Education,1000,Expense
User_50,10/26/2024 12:09,Transportation,1000,Expense
User_50,10/26/2024 16:59,Transportation,10000,Expense
User_50,10/26/2024 20:38,Entertainment,5000,Expense
User_50,10/27/2024 5:36,Education,1000,Expense
User_50,10/27/2024 6:28,Transportation,10000,Expense
User_50,10/27/2024 17:39,Transportation,500000,Expense
User_50,10/28/2024 14:03,Health,10000,Expense
User_50,10/28/2024 17:23,Education,10000,Expense
User_50,11/1/2024 0:24,Health,50000,Expense
User_50,11/1/2024 1:48,Entertainment,5000000,Expense
User_50,11/1/2024 2:17,Health,5000,Expense
User_50,11/2/2024 4:09,Food & Drink,1000000,Expense
User_50,11/2/2024 7:18,Food & Drink,5000000,Expense
User_50,11/2/2024 12:18,Others,100000,Expense
User_50,11/2/2024 12:44,Health,1000,Expense
User_50,11/3/2024 9:43,Income,6731000,Income
User_50,11/4/2024 1:01,Others,50000,Expense
User_50,11/4/2024 21:14,Others,10000,Expense
User_50,11/5/2024 15:10,Food & Drink,500000,Expense
User_50,11/5/2024 16:04,Entertainment,5000,Expense
User_50,11/5/2024 16:13,Transportation,5000,Expense
User_50,11/6/2024 12:12,Others,5000,Expense
User_50,11/6/2024 19:32,Entertainment,5000,Expense
User_50,11/6/2024 22:46,Transportation,5000,Expense
User_50,11/7/2024 7:23,Entertainment,100000,Expense
User_50,11/7/2024 16:16,Transportation,500000,Expense
User_50,11/7/2024 17:31,Others,50000,Expense
User_50,11/7/2024 23:41,Food & Drink,50000,Expense
User_50,11/8/2024 0:58,Others,50000,Expense
User_50,11/8/2024 3:52,Food & Drink,50000,Expense
User_50,11/8/2024 16:14,Food & Drink,1000,Expense
User_50,11/9/2024 19:28,Entertainment,10000,Expense
User_50,11/11/2024 22:55,Income,4796500,Income
User_50,11/12/2024 13:33,Health,1000000,Expense
User_50,11/12/2024 15:52,Transportation,50000,Expense
User_50,11/13/2024 1:53,Health,1000,Expense
User_50,11/13/2024 22:40,Food & Drink,1000,Expense
User_50,11/14/2024 2:23,Transportation,5000,Expense
User_50,11/14/2024 9:11,Others,50000,Expense
User_50,11/14/2024 16:22,Food & Drink,1000000,Expense
User_50,11/14/2024 18:47,Entertainment,5000000,Expense
User_50,11/15/2024 1:15,Education,1000000,Expense
User_50,11/15/2024 3:53,Health,5000,Expense
User_50,11/15/2024 5:38,Education,5000,Expense
User_50,11/15/2024 7:16,Transportation,100000,Expense
User_50,11/15/2024 10:27,Entertainment,10000,Expense
User_50,11/15/2024 11:07,Food & Drink,1000,Expense
User_50,11/15/2024 14:02,Health,1000,Expense
User_50,11/15/2024 15:32,Transportation,5000,Expense
User_50,11/15/2024 17:43,Transportation,500000,Expense
User_50,11/16/2024 1:02,Education,1000,Expense
User_50,11/16/2024 20:19,Health,5000,Expense
User_50,11/17/2024 0:08,Entertainment,5000,Expense
User_50,11/17/2024 4:13,Entertainment,5000,Expense
User_50,11/17/2024 10:13,Entertainment,50000,Expense
User_50,11/17/2024 11:05,Food & Drink,50000,Expense
User_50,11/17/2024 22:12,Transportation,5000,Expense
User_50,11/18/2024 2:20,Food & Drink,1000,Expense
User_50,11/18/2024 2:35,Food & Drink,5000,Expense
User_50,11/18/2024 4:53,Food & Drink,1000,Expense
User_50,11/18/2024 13:05,Education,1000,Expense
User_50,11/18/2024 19:22,Education,50000,Expense
User_50,11/18/2024 22:44,Entertainment,1000,Expense
User_50,11/19/2024 6:05,Others,500000,Expense
User_50,11/20/2024 7:33,Entertainment,5000,Expense
User_50,11/21/2024 5:33,Food & Drink,100000,Expense
User_50,11/21/2024 16:29,Entertainment,50000,Expense
User_50,11/21/2024 22:43,Health,1000,Expense
User_50,11/22/2024 1:16,Health,10000,Expense
User_50,11/22/2024 7:15,Others,1000,Expense
User_50,11/22/2024 20:10,Others,500000,Expense
User_50,11/23/2024 14:18,Income,6688000,Income
User_50,11/24/2024 10:30,Education,1000,Expense
User_50,11/24/2024 12:21,Transportation,500000,Expense
User_50,11/24/2024 22:00,Transportation,10000,Expense
User_50,11/25/2024 0:50,Entertainment,5000,Expense
User_50,11/25/2024 15:48,Transportation,10000,Expense
User_50,11/26/2024 13:21,Education,500000,Expense
